election,state,federalist,anti_federalist,democratic_republican,democratic,national_republican,whig,republican,third_party,NOTE
1976,Virginia,0.0000,0.0000,0.0000,0.4796,0.0000,0.0000,0.4929,0.0275,
1976,Washington,0.0000,0.0000,0.0000,0.4611,0.0000,0.0000,0.5000,0.0389,
1976,West Virginia,0.0000,0.0000,0.0000,0.5807,0.0000,0.0000,0.4193,0.0000,
1976,Wisconsin,0.0000,0.0000,0.0000,0.4950,0.0000,0.0000,0.4783,0.0267,
1976,Wyoming,0.0000,0.0000,0.0000,0.3981,0.0000,0.0000,0.5930,0.0089,
1980,Alabama,0.0000,0.0000,0.0000,0.4745,0.0000,0.0000,0.4875,0.0380,
1980,Alaska,0.0000,0.0000,0.0000,0.2641,0.0000,0.0000,0.5435,0.1924,
1980,Arizona,0.0000,0.0000,0.0000,0.2824,0.0000,0.0000,0.6061,0.1115,
1980,Arkansas,0.0000,0.0000,0.0000,0.4752,0.0000,0.0000,0.4813,0.0435,
1980,California,0.0000,0.0000,0.0000,0.3591,0.0000,0.0000,0.5269,0.1140,
1980,Colorado,0.0000,0.0000,0.0000,0.3107,0.0000,0.0000,0.5507,0.1386,
1980,Connecticut,0.0000,0.0000,0.0000,0.3852,0.0000,0.0000,0.4816,0.1332,
1980,Delaware,0.0000,0.0000,0.0000,0.4487,0.0000,0.0000,0.4721,0.0792,
1980,District of Columbia,0.0000,0.0000,0.0000,0.7489,0.0000,0.0000,0.1341,0.1170,
1980,Florida,0.0000,0.0000,0.0000,0.3850,0.0000,0.0000,0.5552,0.0598,
1980,Georgia,0.0000,0.0000,0.0000,0.5576,0.0000,0.0000,0.4095,0.0329,
1980,Hawaii,0.0000,0.0000,0.0000,0.4480,0.0000,0.0000,0.4290,0.1230,
1980,Idaho,0.0000,0.0000,0.0000,0.2519,0.0000,0.0000,0.6646,0.0835,
1980,Illinois,0.0000,0.0000,0.0000,0.4172,0.0000,0.0000,0.4965,0.0863,
1980,Indiana,0.0000,0.0000,0.0000,0.3765,0.0000,0.0000,0.5601,0.0634,
1980,Iowa,0.0000,0.0000,0.0000,0.3860,0.0000,0.0000,0.5131,0.1009,
1980,Kansas,0.0000,0.0000,0.0000,0.3329,0.0000,0.0000,0.5785,0.0886,
1980,Kentucky,0.0000,0.0000,0.0000,0.4761,0.0000,0.0000,0.4907,0.0332,
1980,Louisiana,0.0000,0.0000,0.0000,0.4575,0.0000,0.0000,0.5120,0.0305,
1980,Maine,0.0000,0.0000,0.0000,0.4225,0.0000,0.0000,0.4561,0.1214,
1980,Maryland,0.0000,0.0000,0.0000,0.4714,0.0000,0.0000,0.4418,0.0868,
1980,Massachusetts,0.0000,0.0000,0.0000,0.4175,0.0000,0.0000,0.4190,0.1635,
1980,Michigan,0.0000,0.0000,0.0000,0.4250,0.0000,0.0000,0.4899,0.0851,
1980,Minnesota,0.0000,0.0000,0.0000,0.4650,0.0000,0.0000,0.4256,0.1094,
1980,Mississippi,0.0000,0.0000,0.0000,0.4809,0.0000,0.0000,0.4942,0.0249,
1980,Missouri,0.0000,0.0000,0.0000,0.4435,0.0000,0.0000,0.5116,0.0449,
1980,Montana,0.0000,0.0000,0.0000,0.3243,0.0000,0.0000,0.5682,0.1075,
1980,Nebraska,0.0000,0.0000,0.0000,0.2604,0.0000,0.0000,0.6553,0.0843,
1980,Nevada,0.0000,0.0000,0.0000,0.2689,0.0000,0.0000,0.6254,0.1057,
1980,New Hampshire,0.0000,0.0000,0.0000,0.2835,0.0000,0.0000,0.5774,0.1391,
1980,New Jersey,0.0000,0.0000,0.0000,0.3856,0.0000,0.0000,0.5197,0.0947,
1980,New Mexico,0.0000,0.0000,0.0000,0.3678,0.0000,0.0000,0.5497,0.0825,
1980,New York,0.0000,0.0000,0.0000,0.4399,0.0000,0.0000,0.4666,0.0935,
1980,North Carolina,0.0000,0.0000,0.0000,0.4718,0.0000,0.0000,0.4930,0.0352,
1980,North Dakota,0.0000,0.0000,0.0000,0.2626,0.0000,0.0000,0.6423,0.0951,
1980,Ohio,0.0000,0.0000,0.0000,0.4091,0.0000,0.0000,0.5151,0.0758,
1980,Oklahoma,0.0000,0.0000,0.0000,0.3497,0.0000,0.0000,0.6050,0.0453,
1980,Oregon,0.0000,0.0000,0.0000,0.3867,0.0000,0.0000,0.4833,0.1300,
1980,Pennsylvania,0.0000,0.0000,0.0000,0.4248,0.0000,0.0000,0.4959,0.0793,
1980,Rhode Island,0.0000,0.0000,0.0000,0.4767,0.0000,0.0000,0.3720,0.1513,
1980,South Carolina,0.0000,0.0000,0.0000,0.4804,0.0000,0.0000,0.4957,0.0239,
1980,South Dakota,0.0000,0.0000,0.0000,0.3169,0.0000,0.0000,0.6053,0.0778,
1980,Tennessee,0.0000,0.0000,0.0000,0.4841,0.0000,0.0000,0.4870,0.0289,
1980,Texas,0.0000,0.0000,0.0000,0.4142,0.0000,0.0000,0.5528,0.0330,
1980,Utah,0.0000,0.0000,0.0000,0.2057,0.0000,0.0000,0.7277,0.0666,
1980,Vermont,0.0000,0.0000,0.0000,0.3841,0.0000,0.0000,0.4437,0.1722,
1980,Virginia,0.0000,0.0000,0.0000,0.4031,0.0000,0.0000,0.5303,0.0666,
1980,Washington,0.0000,0.0000,0.0000,0.3732,0.0000,0.0000,0.4966,0.1302,
1980,West Virginia,0.0000,0.0000,0.0000,0.4981,0.0000,0.0000,0.4530,0.0489,
1980,Wisconsin,0.0000,0.0000,0.0000,0.4318,0.0000,0.0000,0.4790,0.0892,
1980,Wyoming,0.0000,0.0000,0.0000,0.2797,0.0000,0.0000,0.6264,0.0939,
1984,Alabama,0.0000,0.0000,0.0000,0.3828,0.0000,0.0000,0.6054,0.0118,
1984,Alaska,0.0000,0.0000,0.0000,0.2987,0.0000,0.0000,0.6665,0.0348,
1984,Arizona,0.0000,0.0000,0.0000,0.3254,0.0000,0.0000,0.6642,0.0104,
1984,Arkansas,0.0000,0.0000,0.0000,0.3829,0.0000,0.0000,0.6047,0.0124,
1984,California,0.0000,0.0000,0.0000,0.4127,0.0000,0.0000,0.5751,0.0122,
1984,Colorado,0.0000,0.0000,0.0000,0.3512,0.0000,0.0000,0.6344,0.0144,
1984,Connecticut,0.0000,0.0000,0.0000,0.3883,0.0000,0.0000,0.6073,0.0044,
1984,Delaware,0.0000,0.0000,0.0000,0.3993,0.0000,0.0000,0.5978,0.0029,
1984,District of Columbia,0.0000,0.0000,0.0000,0.8538,0.0000,0.0000,0.1373,0.0089,
1984,Florida,0.0000,0.0000,0.0000,0.3466,0.0000,0.0000,0.6532,0.0002,
1984,Georgia,0.0000,0.0000,0.0000,0.3979,0.0000,0.0000,0.6017,0.0004,
1984,Hawaii,0.0000,0.0000,0.0000,0.4382,0.0000,0.0000,0.5510,0.0108,
1984,Idaho,0.0000,0.0000,0.0000,0.2639,0.0000,0.0000,0.7236,0.0125,
1984,Illinois,0.0000,0.0000,0.0000,0.4330,0.0000,0.0000,0.5617,0.0053,
1984,Indiana,0.0000,0.0000,0.0000,0.3768,0.0000,0.0000,0.6167,0.0065,
1984,Iowa,0.0000,0.0000,0.0000,0.4589,0.0000,0.0000,0.5327,0.0084,
1984,Kansas,0.0000,0.0000,0.0000,0.3260,0.0000,0.0000,0.6627,0.0113,
1984,Kentucky,0.0000,0.0000,0.0000,0.3937,0.0000,0.0000,0.6004,0.0059,
1984,Louisiana,0.0000,0.0000,0.0000,0.3818,0.0000,0.0000,0.6077,0.0105,
1984,Maine,0.0000,0.0000,0.0000,0.3878,0.0000,0.0000,0.6083,0.0039,
1984,Maryland,0.0000,0.0000,0.0000,0.4702,0.0000,0.0000,0.5251,0.0047,
1984,Massachusetts,0.0000,0.0000,0.0000,0.4843,0.0000,0.0000,0.5122,0.0035,
1984,Michigan,0.0000,0.0000,0.0000,0.4024,0.0000,0.0000,0.5923,0.0053,
1984,Minnesota,0.0000,0.0000,0.0000,0.4972,0.0000,0.0000,0.4954,0.0074,
1984,Mississippi,0.0000,0.0000,0.0000,0.3746,0.0000,0.0000,0.6185,0.0069,
1984,Missouri,0.0000,0.0000,0.0000,0.3998,0.0000,0.0000,0.6002,0.0000,
1984,Montana,0.0000,0.0000,0.0000,0.3818,0.0000,0.0000,0.6047,0.0135,
1984,Nebraska,0.0000,0.0000,0.0000,0.2881,0.0000,0.0000,0.7055,0.0064,
1984,Nevada,0.0000,0.0000,0.0000,0.3197,0.0000,0.0000,0.6585,0.0218,
1984,New Hampshire,0.0000,0.0000,0.0000,0.3095,0.0000,0.0000,0.6866,0.0039,
1984,New Jersey,0.0000,0.0000,0.0000,0.3920,0.0000,0.0000,0.6009,0.0071,
1984,New Mexico,0.0000,0.0000,0.0000,0.3923,0.0000,0.0000,0.5970,0.0107,
1984,New York,0.0000,0.0000,0.0000,0.4583,0.0000,0.0000,0.5384,0.0033,
1984,North Carolina,0.0000,0.0000,0.0000,0.3789,0.0000,0.0000,0.6190,0.0021,
1984,North Dakota,0.0000,0.0000,0.0000,0.3380,0.0000,0.0000,0.6484,0.0136,
1984,Ohio,0.0000,0.0000,0.0000,0.4014,0.0000,0.0000,0.5890,0.0096,
1984,Oklahoma,0.0000,0.0000,0.0000,0.3067,0.0000,0.0000,0.6861,0.0072,
1984,Oregon,0.0000,0.0000,0.0000,0.4374,0.0000,0.0000,0.5591,0.0035,
1984,Pennsylvania,0.0000,0.0000,0.0000,0.4599,0.0000,0.0000,0.5334,0.0067,
1984,Rhode Island,0.0000,0.0000,0.0000,0.4802,0.0000,0.0000,0.5166,0.0032,
1984,South Carolina,0.0000,0.0000,0.0000,0.3557,0.0000,0.0000,0.6355,0.0088,
1984,South Dakota,0.0000,0.0000,0.0000,0.3653,0.0000,0.0000,0.6300,0.0047,
1984,Tennessee,0.0000,0.0000,0.0000,0.4157,0.0000,0.0000,0.5784,0.0059,
1984,Texas,0.0000,0.0000,0.0000,0.3611,0.0000,0.0000,0.6361,0.0028,
1984,Utah,0.0000,0.0000,0.0000,0.2468,0.0000,0.0000,0.7450,0.0082,
1984,Vermont,0.0000,0.0000,0.0000,0.4081,0.0000,0.0000,0.5792,0.0127,
1984,Virginia,0.0000,0.0000,0.0000,0.3709,0.0000,0.0000,0.6229,0.0062,
1984,Washington,0.0000,0.0000,0.0000,0.4286,0.0000,0.0000,0.5582,0.0132,
1984,West Virginia,0.0000,0.0000,0.0000,0.4460,0.0000,0.0000,0.5511,0.0029,
1984,Wisconsin,0.0000,0.0000,0.0000,0.4502,0.0000,0.0000,0.5419,0.0079,
1984,Wyoming,0.0000,0.0000,0.0000,0.2824,0.0000,0.0000,0.7051,0.0125,
1988,Alabama,0.0000,0.0000,0.0000,0.3986,0.0000,0.0000,0.5917,0.0097,
1988,Alaska,0.0000,0.0000,0.0000,0.3627,0.0000,0.0000,0.5959,0.0414,
1988,Arizona,0.0000,0.0000,0.0000,0.3874,0.0000,0.0000,0.5995,0.0131,
1988,Arkansas,0.0000,0.0000,0.0000,0.4219,0.0000,0.0000,0.5637,0.0144,
1988,California,0.0000,0.0000,0.0000,0.4756,0.0000,0.0000,0.5113,0.0131,
1988,Colorado,0.0000,0.0000,0.0000,0.4528,0.0000,0.0000,0.5306,0.0166,
1988,Connecticut,0.0000,0.0000,0.0000,0.4687,0.0000,0.0000,0.5198,0.0115,
1988,Delaware,0.0000,0.0000,0.0000,0.4348,0.0000,0.0000,0.5588,0.0064,
1988,District of Columbia,0.0000,0.0000,0.0000,0.8265,0.0000,0.0000,0.1430,0.0305,
1988,Florida,0.0000,0.0000,0.0000,0.3851,0.0000,0.0000,0.6087,0.0062,
1988,Georgia,0.0000,0.0000,0.0000,0.3950,0.0000,0.0000,0.5975,0.0075,
1988,Hawaii,0.0000,0.0000,0.0000,0.5427,0.0000,0.0000,0.4475,0.0098,
1988,Idaho,0.0000,0.0000,0.0000,0.3601,0.0000,0.0000,0.6208,0.0191,
1988,Illinois,0.0000,0.0000,0.0000,0.4860,0.0000,0.0000,0.5069,0.0071,
1988,Indiana,0.0000,0.0000,0.0000,0.3969,0.0000,0.0000,0.5984,0.0047,
1988,Iowa,0.0000,0.0000,0.0000,0.5471,0.0000,0.0000,0.4450,0.0079,
1988,Kansas,0.0000,0.0000,0.0000,0.4256,0.0000,0.0000,0.5579,0.0165,
1988,Kentucky,0.0000,0.0000,0.0000,0.4388,0.0000,0.0000,0.5552,0.0060,
1988,Louisiana,0.0000,0.0000,0.0000,0.4406,0.0000,0.0000,0.5427,0.0167,
1988,Maine,0.0000,0.0000,0.0000,0.4388,0.0000,0.0000,0.5534,0.0078,
1988,Maryland,0.0000,0.0000,0.0000,0.4820,0.0000,0.0000,0.5111,0.0069,
1988,Massachusetts,0.0000,0.0000,0.0000,0.5323,0.0000,0.0000,0.4538,0.0139,
1988,Michigan,0.0000,0.0000,0.0000,0.4567,0.0000,0.0000,0.5357,0.0076,
1988,Minnesota,0.0000,0.0000,0.0000,0.5291,0.0000,0.0000,0.4590,0.0119,
1988,Mississippi,0.0000,0.0000,0.0000,0.3907,0.0000,0.0000,0.5989,0.0104,
1988,Missouri,0.0000,0.0000,0.0000,0.4785,0.0000,0.0000,0.5183,0.0032,
1988,Montana,0.0000,0.0000,0.0000,0.4620,0.0000,0.0000,0.5207,0.0173,
1988,Nebraska,0.0000,0.0000,0.0000,0.3920,0.0000,0.0000,0.6015,0.0065,
1988,Nevada,0.0000,0.0000,0.0000,0.3792,0.0000,0.0000,0.5886,0.0322,
1988,New Hampshire,0.0000,0.0000,0.0000,0.3633,0.0000,0.0000,0.6249,0.0118,
1988,New Jersey,0.0000,0.0000,0.0000,0.4260,0.0000,0.0000,0.5624,0.0116,
1988,New Mexico,0.0000,0.0000,0.0000,0.4690,0.0000,0.0000,0.5186,0.0124,
1988,New York,0.0000,0.0000,0.0000,0.5162,0.0000,0.0000,0.4752,0.0086,
1988,North Carolina,0.0000,0.0000,0.0000,0.4171,0.0000,0.0000,0.5797,0.0032,
1988,North Dakota,0.0000,0.0000,0.0000,0.4297,0.0000,0.0000,0.5603,0.0100,
1988,Ohio,0.0000,0.0000,0.0000,0.4415,0.0000,0.0000,0.5500,0.0085,
1988,Oklahoma,0.0000,0.0000,0.0000,0.4128,0.0000,0.0000,0.5793,0.0079,
1988,Oregon,0.0000,0.0000,0.0000,0.5128,0.0000,0.0000,0.4661,0.0211,
1988,Pennsylvania,0.0000,0.0000,0.0000,0.4839,0.0000,0.0000,0.5070,0.0091,
1988,Rhode Island,0.0000,0.0000,0.0000,0.5564,0.0000,0.0000,0.4393,0.0043,
1988,South Carolina,0.0000,0.0000,0.0000,0.3758,0.0000,0.0000,0.6150,0.0092,
1988,South Dakota,0.0000,0.0000,0.0000,0.4651,0.0000,0.0000,0.5285,0.0064,
1988,Tennessee,0.0000,0.0000,0.0000,0.4155,0.0000,0.0000,0.5789,0.0056,
1988,Texas,0.0000,0.0000,0.0000,0.4335,0.0000,0.0000,0.5595,0.0070,
1988,Utah,0.0000,0.0000,0.0000,0.3205,0.0000,0.0000,0.6622,0.0173,
1988,Vermont,0.0000,0.0000,0.0000,0.4758,0.0000,0.0000,0.5110,0.0132,
1988,Virginia,0.0000,0.0000,0.0000,0.3923,0.0000,0.0000,0.5974,0.0103,
1988,Washington,0.0000,0.0000,0.0000,0.5005,0.0000,0.0000,0.4846,0.0149,
1988,West Virginia,0.0000,0.0000,0.0000,0.5220,0.0000,0.0000,0.4746,0.0034,
1988,Wisconsin,0.0000,0.0000,0.0000,0.5141,0.0000,0.0000,0.4780,0.0079,
1988,Wyoming,0.0000,0.0000,0.0000,0.3801,0.0000,0.0000,0.6053,0.0146,
1992,Alabama,0.0000,0.0000,0.0000,0.4088,0.0000,0.0000,0.4765,0.1147,
1992,Alaska,0.0000,0.0000,0.0000,0.3029,0.0000,0.0000,0.3946,0.3025,
1992,Arizona,0.0000,0.0000,0.0000,0.3652,0.0000,0.0000,0.3847,0.2501,
1992,Arkansas,0.0000,0.0000,0.0000,0.5321,0.0000,0.0000,0.3548,0.1131,
1992,California,0.0000,0.0000,0.0000,0.4601,0.0000,0.0000,0.3261,0.2138,
1992,Colorado,0.0000,0.0000,0.0000,0.4013,0.0000,0.0000,0.3587,0.2400,
1992,Connecticut,0.0000,0.0000,0.0000,0.4221,0.0000,0.0000,0.3578,0.2201,
1992,Delaware,0.0000,0.0000,0.0000,0.4351,0.0000,0.0000,0.3531,0.2118,
1992,District of Columbia,0.0000,0.0000,0.0000,0.8464,0.0000,0.0000,0.0910,0.0626,
1992,Florida,0.0000,0.0000,0.0000,0.3900,0.0000,0.0000,0.4089,0.2011,
1992,Georgia,0.0000,0.0000,0.0000,0.4347,0.0000,0.0000,0.4288,0.1365,
1992,Hawaii,0.0000,0.0000,0.0000,0.4809,0.0000,0.0000,0.3670,0.1521,
1992,Idaho,0.0000,0.0000,0.0000,0.2842,0.0000,0.0000,0.4203,0.2955,
1992,Illinois,0.0000,0.0000,0.0000,0.4858,0.0000,0.0000,0.3434,0.1708,
1992,Indiana,0.0000,0.0000,0.0000,0.3679,0.0000,0.0000,0.4291,0.2030,
1992,Iowa,0.0000,0.0000,0.0000,0.4329,0.0000,0.0000,0.3727,0.1944,
1992,Kansas,0.0000,0.0000,0.0000,0.3374,0.0000,0.0000,0.3888,0.2738,
1992,Kentucky,0.0000,0.0000,0.0000,0.4455,0.0000,0.0000,0.4134,0.1411,
1992,Louisiana,0.0000,0.0000,0.0000,0.4558,0.0000,0.0000,0.4097,0.1345,
1992,Maine,0.0000,0.0000,0.0000,0.3877,0.0000,0.0000,0.3039,0.3084,
1992,Maryland,0.0000,0.0000,0.0000,0.4980,0.0000,0.0000,0.3562,0.1458,
1992,Massachusetts,0.0000,0.0000,0.0000,0.4754,0.0000,0.0000,0.2902,0.2344,
1992,Michigan,0.0000,0.0000,0.0000,0.4377,0.0000,0.0000,0.3638,0.1985,
1992,Minnesota,0.0000,0.0000,0.0000,0.4348,0.0000,0.0000,0.3185,0.2467,
1992,Mississippi,0.0000,0.0000,0.0000,0.4077,0.0000,0.0000,0.4968,0.0955,
1992,Missouri,0.0000,0.0000,0.0000,0.4407,0.0000,0.0000,0.3392,0.2201,
1992,Montana,0.0000,0.0000,0.0000,0.3763,0.0000,0.0000,0.3512,0.2725,
1992,Nebraska,0.0000,0.0000,0.0000,0.2940,0.0000,0.0000,0.4658,0.2402,
1992,Nevada,0.0000,0.0000,0.0000,0.3736,0.0000,0.0000,0.3473,0.2791,
1992,New Hampshire,0.0000,0.0000,0.0000,0.3886,0.0000,0.0000,0.3764,0.2350,
1992,New Jersey,0.0000,0.0000,0.0000,0.4295,0.0000,0.0000,0.4058,0.1647,
1992,New Mexico,0.0000,0.0000,0.0000,0.4590,0.0000,0.0000,0.3734,0.1676,
1992,New York,0.0000,0.0000,0.0000,0.4972,0.0000,0.0000,0.3388,0.1640,
1992,North Carolina,0.0000,0.0000,0.0000,0.4265,0.0000,0.0000,0.4344,0.1391,
1992,North Dakota,0.0000,0.0000,0.0000,0.3218,0.0000,0.0000,0.4422,0.2360,
1992,Ohio,0.0000,0.0000,0.0000,0.4018,0.0000,0.0000,0.3835,0.2147,
1992,Oklahoma,0.0000,0.0000,0.0000,0.3402,0.0000,0.0000,0.4265,0.2333,
1992,Oregon,0.0000,0.0000,0.0000,0.4248,0.0000,0.0000,0.3253,0.2499,
1992,Pennsylvania,0.0000,0.0000,0.0000,0.4515,0.0000,0.0000,0.3613,0.1872,
1992,Rhode Island,0.0000,0.0000,0.0000,0.4704,0.0000,0.0000,0.2902,0.2394,
1992,South Carolina,0.0000,0.0000,0.0000,0.3988,0.0000,0.0000,0.4802,0.1210,
1992,South Dakota,0.0000,0.0000,0.0000,0.3714,0.0000,0.0000,0.4066,0.2220,
1992,Tennessee,0.0000,0.0000,0.0000,0.4708,0.0000,0.0000,0.4243,0.1049,
1992,Texas,0.0000,0.0000,0.0000,0.3708,0.0000,0.0000,0.4056,0.2236,
1992,Utah,0.0000,0.0000,0.0000,0.2465,0.0000,0.0000,0.4336,0.3199,
1992,Vermont,0.0000,0.0000,0.0000,0.4611,0.0000,0.0000,0.3042,0.2347,
1992,Virginia,0.0000,0.0000,0.0000,0.4059,0.0000,0.0000,0.4497,0.1444,
1992,Washington,0.0000,0.0000,0.0000,0.4340,0.0000,0.0000,0.3196,0.2464,
1992,West Virginia,0.0000,0.0000,0.0000,0.4841,0.0000,0.0000,0.3539,0.1620,
1992,Wisconsin,0.0000,0.0000,0.0000,0.4113,0.0000,0.0000,0.3678,0.2209,
1992,Wyoming,0.0000,0.0000,0.0000,0.3398,0.0000,0.0000,0.3956,0.2646,
1996,Alabama,0.0000,0.0000,0.0000,0.4316,0.0000,0.0000,0.5012,0.0672,
1996,Alaska,0.0000,0.0000,0.0000,0.3327,0.0000,0.0000,0.5080,0.1593,
1996,Arizona,0.0000,0.0000,0.0000,0.4652,0.0000,0.0000,0.4429,0.0919,
1996,Arkansas,0.0000,0.0000,0.0000,0.5374,0.0000,0.0000,0.3680,0.0946,
1996,California,0.0000,0.0000,0.0000,0.5110,0.0000,0.0000,0.3821,0.1069,
1996,Colorado,0.0000,0.0000,0.0000,0.4443,0.0000,0.0000,0.4580,0.0977,
1996,Connecticut,0.0000,0.0000,0.0000,0.5283,0.0000,0.0000,0.3469,0.1248,
1996,Delaware,0.0000,0.0000,0.0000,0.5180,0.0000,0.0000,0.3658,0.1162,
1996,District of Columbia,0.0000,0.0000,0.0000,0.8519,0.0000,0.0000,0.0934,0.0547,
1996,Florida,0.0000,0.0000,0.0000,0.4802,0.0000,0.0000,0.4232,0.0966,
1996,Georgia,0.0000,0.0000,0.0000,0.4584,0.0000,0.0000,0.4701,0.0715,
1996,Hawaii,0.0000,0.0000,0.0000,0.5693,0.0000,0.0000,0.3164,0.1143,
1996,Idaho,0.0000,0.0000,0.0000,0.3365,0.0000,0.0000,0.5218,0.1417,
1996,Illinois,0.0000,0.0000,0.0000,0.5432,0.0000,0.0000,0.3681,0.0887,
1996,Indiana,0.0000,0.0000,0.0000,0.4155,0.0000,0.0000,0.4713,0.1132,
1996,Iowa,0.0000,0.0000,0.0000,0.5026,0.0000,0.0000,0.3992,0.0982,
1996,Kansas,0.0000,0.0000,0.0000,0.3608,0.0000,0.0000,0.5429,0.0963,
1996,Kentucky,0.0000,0.0000,0.0000,0.4584,0.0000,0.0000,0.4488,0.0928,
1996,Louisiana,0.0000,0.0000,0.0000,0.5201,0.0000,0.0000,0.3994,0.0805,
1996,Maine,0.0000,0.0000,0.0000,0.5162,0.0000,0.0000,0.3076,0.1762,
1996,Maryland,0.0000,0.0000,0.0000,0.5425,0.0000,0.0000,0.3827,0.0748,
1996,Massachusetts,0.0000,0.0000,0.0000,0.6147,0.0000,0.0000,0.2808,0.1045,
1996,Michigan,0.0000,0.0000,0.0000,0.5169,0.0000,0.0000,0.3848,0.0983,
1996,Minnesota,0.0000,0.0000,0.0000,0.5110,0.0000,0.0000,0.3496,0.1394,
1996,Mississippi,0.0000,0.0000,0.0000,0.4408,0.0000,0.0000,0.4921,0.0671,
1996,Missouri,0.0000,0.0000,0.0000,0.4754,0.0000,0.0000,0.4124,0.1122,
1996,Montana,0.0000,0.0000,0.0000,0.4123,0.0000,0.0000,0.4411,0.1466,
1996,Nebraska,0.0000,0.0000,0.0000,0.3495,0.0000,0.0000,0.5365,0.1140,
1996,Nevada,0.0000,0.0000,0.0000,0.4393,0.0000,0.0000,0.4291,0.1316,
1996,New Hampshire,0.0000,0.0000,0.0000,0.4932,0.0000,0.0000,0.3937,0.1131,
1996,New Jersey,0.0000,0.0000,0.0000,0.5372,0.0000,0.0000,0.3586,0.1042,
1996,New Mexico,0.0000,0.0000,0.0000,0.4918,0.0000,0.0000,0.4186,0.0896,
1996,New York,0.0000,0.0000,0.0000,0.5947,0.0000,0.0000,0.3061,0.0992,
1996,North Carolina,0.0000,0.0000,0.0000,0.4404,0.0000,0.0000,0.4873,0.0723,
1996,North Dakota,0.0000,0.0000,0.0000,0.4013,0.0000,0.0000,0.4694,0.1293,
1996,Ohio,0.0000,0.0000,0.0000,0.4738,0.0000,0.0000,0.4102,0.1160,
1996,Oklahoma,0.0000,0.0000,0.0000,0.4045,0.0000,0.0000,0.4826,0.1129,
1996,Oregon,0.0000,0.0000,0.0000,0.4715,0.0000,0.0000,0.3906,0.1379,
1996,Pennsylvania,0.0000,0.0000,0.0000,0.4917,0.0000,0.0000,0.3997,0.1086,
1996,Rhode Island,0.0000,0.0000,0.0000,0.5971,0.0000,0.0000,0.2682,0.1347,
1996,South Carolina,0.0000,0.0000,0.0000,0.4396,0.0000,0.0000,0.4979,0.0625,
1996,South Dakota,0.0000,0.0000,0.0000,0.4303,0.0000,0.0000,0.4649,0.1048,
1996,Tennessee,0.0000,0.0000,0.0000,0.4800,0.0000,0.0000,0.4559,0.0641,
1996,Texas,0.0000,0.0000,0.0000,0.4383,0.0000,0.0000,0.4876,0.0741,
1996,Utah,0.0000,0.0000,0.0000,0.3330,0.0000,0.0000,0.5437,0.1233,
1996,Vermont,0.0000,0.0000,0.0000,0.5335,0.0000,0.0000,0.3109,0.1556,
1996,Virginia,0.0000,0.0000,0.0000,0.4515,0.0000,0.0000,0.4710,0.0775,
1996,Washington,0.0000,0.0000,0.0000,0.4984,0.0000,0.0000,0.3730,0.1286,
1996,West Virginia,0.0000,0.0000,0.0000,0.5151,0.0000,0.0000,0.3676,0.1173,
1996,Wisconsin,0.0000,0.0000,0.0000,0.4881,0.0000,0.0000,0.3848,0.1271,
1996,Wyoming,0.0000,0.0000,0.0000,0.3684,0.0000,0.0000,0.4981,0.1335,
2000,Alabama,0.0000,0.0000,0.0000,0.4157,0.0000,0.0000,0.5648,0.0195,
2000,Alaska,0.0000,0.0000,0.0000,0.2767,0.0000,0.0000,0.5862,0.1371,
2000,Arizona,0.0000,0.0000,0.0000,0.4473,0.0000,0.0000,0.5102,0.0425,
2000,Arkansas,0.0000,0.0000,0.0000,0.4586,0.0000,0.0000,0.5131,0.0283,
2000,California,0.0000,0.0000,0.0000,0.5345,0.0000,0.0000,0.4165,0.0490,
2000,Colorado,0.0000,0.0000,0.0000,0.4239,0.0000,0.0000,0.5075,0.0686,
2000,Connecticut,0.0000,0.0000,0.0000,0.5591,0.0000,0.0000,0.3844,0.0565,
2000,Delaware,0.0000,0.0000,0.0000,0.5496,0.0000,0.0000,0.4190,0.0314,
2000,District of Columbia,0.0000,0.0000,0.0000,0.8516,0.0000,0.0000,0.0895,0.0589,
2000,Florida,0.0000,0.0000,0.0000,0.4884,0.0000,0.0000,0.4885,0.0231,
2000,Georgia,0.0000,0.0000,0.0000,0.4298,0.0000,0.0000,0.5467,0.0235,
2000,Hawaii,0.0000,0.0000,0.0000,0.5579,0.0000,0.0000,0.3746,0.0675,
2000,Idaho,0.0000,0.0000,0.0000,0.2764,0.0000,0.0000,0.6717,0.0519,
2000,Illinois,0.0000,0.0000,0.0000,0.5460,0.0000,0.0000,0.4258,0.0282,
2000,Indiana,0.0000,0.0000,0.0000,0.4101,0.0000,0.0000,0.5665,0.0234,
2000,Iowa,0.0000,0.0000,0.0000,0.4854,0.0000,0.0000,0.4822,0.0324,
2000,Kansas,0.0000,0.0000,0.0000,0.3724,0.0000,0.0000,0.5804,0.0472,
2000,Kentucky,0.0000,0.0000,0.0000,0.4137,0.0000,0.0000,0.5650,0.0213,
2000,Louisiana,0.0000,0.0000,0.0000,0.4488,0.0000,0.0000,0.5255,0.0257,
2000,Maine,0.0000,0.0000,0.0000,0.4909,0.0000,0.0000,0.4397,0.0694,
2000,Maryland,0.0000,0.0000,0.0000,0.5657,0.0000,0.0000,0.4018,0.0325,
2000,Massachusetts,0.0000,0.0000,0.0000,0.5980,0.0000,0.0000,0.3250,0.0770,
